customer_id,tenure,monthly_charges,total_charges,num_products,contract_type,payment_method,internet_service,online_security,tech_support,paperless_billing,senior_citizen,gender,partner,dependents,phone_service,multiple_lines,streaming_tv,streaming_movies,device_protection,online_backup,churn
CUST04018,51,42.81,6694.23,3,Month-to-month,Mailed check,DSL,No internet service,No,Yes,0,Male,No,No,Yes,Yes,No,Yes,No,Yes,0
CUST04019,14,21.15,5526.13,1,Month-to-month,Credit card,Fiber optic,No,Yes,No,0,Male,Yes,No,Yes,No phone service,Yes,Yes,No internet service,No,1
CUST04020,2,33.03,6960.68,1,Two year,Mailed check,Fiber optic,Yes,Yes,Yes,0,Female,No,No,Yes,Yes,No,No internet service,Yes,Yes,0
CUST04021,36,50.93,6379.35,2,Two year,Electronic check,Fiber optic,No internet service,Yes,No,0,Male,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No,0
CUST04022,39,31.69,2785.03,1,Month-to-month,Electronic check,DSL,No,No internet service,Yes,0,Female,No,Yes,Yes,Yes,No,Yes,No,Yes,1
CUST04023,71,118.59,6199.7,2,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,0,Male,Yes,No,Yes,Yes,No,Yes,No internet service,No,1
CUST04024,39,50.86,2114.4,1,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No,0,Female,Yes,No,No,Yes,No internet service,Yes,No internet service,No internet service,0
CUST04025,55,33.03,2642.17,3,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Female,Yes,No,Yes,Yes,Yes,No internet service,No,No,0
CUST04026,22,39.91,881.09,3,One year,Credit card,DSL,Yes,Yes,No,0,Male,No,No,Yes,No,No,Yes,No internet service,Yes,0
CUST04027,10,78.77,7481.91,4,One year,Mailed check,DSL,No internet service,No,Yes,0,Female,Yes,No,Yes,No,No,No,No,No,0
CUST04028,63,26.4,2342.21,4,One year,Electronic check,Fiber optic,No internet service,No,No,0,Female,No,No,Yes,Yes,No,No internet service,No,No internet service,0
CUST04029,7,106.24,4174.57,4,One year,Mailed check,No,No,No,No,0,Male,Yes,No,No,No,Yes,No internet service,No,Yes,0
CUST04030,55,116.15,3142.84,1,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,0,Male,Yes,Yes,Yes,Yes,No,Yes,Yes,No,1
CUST04031,59,44.67,7680.23,3,Month-to-month,Mailed check,No,No internet service,No,Yes,0,Male,No,Yes,Yes,No,Yes,No,No internet service,No,1
CUST04032,9,65.01,2693.69,3,Month-to-month,Electronic check,DSL,No,No,Yes,1,Female,Yes,Yes,Yes,No phone service,No internet service,No,Yes,No,0
CUST04033,38,22.21,6232.8,3,Month-to-month,Mailed check,Fiber optic,No internet service,No,Yes,0,Male,Yes,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,0
CUST04034,27,84.07,6846.22,2,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Female,No,Yes,Yes,No,Yes,No,No,Yes,0
CUST04035,48,61.39,3496.14,1,One year,Electronic check,Fiber optic,No,Yes,No,0,Male,Yes,No,Yes,No,No,Yes,No,No,0
CUST04036,35,47.01,3037.81,1,Two year,Electronic check,No,No,No,No,0,Female,Yes,Yes,Yes,Yes,No internet service,Yes,No,Yes,0
CUST04037,12,40.68,5987.01,4,One year,Credit card,No,No,Yes,Yes,0,Male,Yes,Yes,Yes,Yes,Yes,No,No,No,0
CUST04038,35,85.4,7304.91,2,Two year,Bank transfer,Fiber optic,Yes,Yes,Yes,1,Female,Yes,No,Yes,No,Yes,Yes,No,No internet service,0
CUST04039,25,61.62,6044.36,2,One year,Bank transfer,Fiber optic,No,Yes,Yes,0,Male,Yes,No,Yes,No,No,Yes,Yes,Yes,0
CUST04040,3,37.97,1832.47,3,One year,Mailed check,No,No,Yes,Yes,1,Male,Yes,No,Yes,No phone service,No,No,No internet service,Yes,0
CUST04041,63,88.91,7108.7,4,Month-to-month,Mailed check,Fiber optic,No,No internet service,No,0,Male,No,Yes,Yes,No phone service,No,No,No,No internet service,1
CUST04042,37,76.51,3112.9,1,Two year,Electronic check,No,Yes,No,No,0,Male,Yes,No,Yes,Yes,No internet service,Yes,Yes,No internet service,1
CUST04043,21,105.87,4618.31,2,Month-to-month,Bank transfer,No,No,No internet service,Yes,0,Male,Yes,No,Yes,No,No internet service,Yes,Yes,No internet service,1
CUST04044,1,31.75,6654.86,3,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,0,Male,No,Yes,No,No,No internet service,Yes,No,No internet service,1
CUST04045,30,98.57,1523.39,1,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,Yes,0,Female,Yes,No,Yes,No,Yes,Yes,No,No,0
CUST04046,10,87.35,6280.39,3,Two year,Bank transfer,Fiber optic,No internet service,No,Yes,0,Male,No,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,0
CUST04047,45,31.5,4777.38,1,Two year,Electronic check,DSL,No internet service,No,No,0,Male,Yes,No,No,No,No internet service,No,Yes,No internet service,0
CUST04048,61,89.48,7148.87,3,One year,Mailed check,Fiber optic,Yes,No,Yes,0,Male,Yes,No,Yes,No,No,No,No internet service,Yes,0
CUST04049,68,64.15,1392.32,1,One year,Electronic check,DSL,No internet service,No,No,0,Male,Yes,Yes,Yes,Yes,No,No,No,No internet service,0
CUST04050,63,114.5,3377.04,4,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,Yes,0,Female,No,No,Yes,No phone service,No,No,No,No,0
CUST04051,9,34.16,6666.09,1,Two year,Bank transfer,No,Yes,No,Yes,0,Male,No,No,Yes,Yes,No internet service,No,No internet service,Yes,0
CUST04052,39,84.28,173.47,1,One year,Mailed check,DSL,Yes,No,Yes,0,Female,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,0
CUST04053,23,58.2,915.37,1,Two year,Mailed check,DSL,No internet service,No,Yes,0,Female,Yes,No,Yes,No,No internet service,Yes,No,No,1
CUST04054,43,115.68,7924.71,3,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,0,Male,Yes,Yes,Yes,Yes,No,Yes,Yes,No internet service,0
CUST04055,59,53.0,2257.55,2,Month-to-month,Electronic check,DSL,Yes,No,Yes,0,Female,No,Yes,Yes,No,No,Yes,Yes,No internet service,1
CUST04056,61,116.22,7804.83,1,Two year,Electronic check,Fiber optic,Yes,No,Yes,0,Female,No,Yes,Yes,Yes,No,Yes,No,No internet service,0
CUST04057,16,110.15,1476.6,1,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,0,Male,Yes,No,Yes,No,No,No,Yes,Yes,1
CUST04058,64,47.04,2901.53,4,Two year,Bank transfer,DSL,No internet service,No,No,1,Male,No,No,Yes,Yes,No,Yes,No,No,0
CUST04059,56,100.35,6027.9,1,Month-to-month,Mailed check,DSL,No,No internet service,Yes,1,Female,No,No,Yes,Yes,No,No,No,No,0
CUST04060,54,119.56,5269.07,4,Two year,Bank transfer,No,No,Yes,Yes,0,Female,No,Yes,Yes,No,No,No,No,No,0
CUST04061,52,45.27,4657.36,1,Month-to-month,Mailed check,DSL,Yes,No,Yes,0,Female,No,No,Yes,No,No,No,No,No,1
CUST04062,55,63.68,4248.6,3,One year,Electronic check,Fiber optic,Yes,No,No,0,Female,Yes,No,Yes,No,Yes,Yes,No,No,0
CUST04063,8,72.02,6750.65,2,Month-to-month,Mailed check,No,Yes,No,No,0,Female,No,Yes,Yes,Yes,No internet service,Yes,Yes,Yes,1
CUST04064,21,49.49,1894.89,2,One year,Credit card,No,No,No internet service,Yes,0,Male,Yes,No,Yes,No,No internet service,No internet service,No,No,0
CUST04065,12,21.53,3550.92,2,Month-to-month,Electronic check,DSL,No,No,Yes,0,Male,Yes,Yes,Yes,No phone service,Yes,No,No,No,1
CUST04066,47,42.01,1260.51,3,Two year,Credit card,Fiber optic,Yes,No internet service,No,1,Male,No,No,Yes,No,No internet service,No,Yes,No,0
CUST04067,17,48.19,4775.61,4,One year,Bank transfer,Fiber optic,No internet service,No,No,0,Female,No,No,Yes,No,No,No,Yes,No internet service,0
CUST04068,39,64.36,2019.34,2,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,No,0,Female,No,No,Yes,No phone service,No,Yes,Yes,No,1
CUST04069,16,37.11,2684.06,3,Two year,Electronic check,Fiber optic,Yes,No,Yes,0,Female,No,No,Yes,Yes,Yes,No,No,No,0
CUST04070,14,107.33,3780.58,3,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,Yes,0,Female,No,No,Yes,No,No,Yes,No,No internet service,1
CUST04071,14,90.49,233.63,1,Month-to-month,Credit card,DSL,No,No internet service,No,0,Male,Yes,No,Yes,Yes,No,No,Yes,Yes,0
CUST04072,62,28.52,753.66,4,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,0,Male,Yes,Yes,No,No,No,No,No,No,1
CUST04073,38,85.01,5493.72,3,Two year,Credit card,Fiber optic,No,No,Yes,0,Female,Yes,No,Yes,Yes,No,No,No,No internet service,0
CUST04074,12,85.37,3443.18,4,Month-to-month,Electronic check,Fiber optic,No,No,Yes,0,Male,Yes,No,Yes,No phone service,Yes,No,No,Yes,1
CUST04075,31,115.62,6921.03,2,Month-to-month,Bank transfer,DSL,No internet service,No,Yes,0,Male,No,No,Yes,No,No,No,No internet service,Yes,1
CUST04076,8,20.3,5563.48,2,Two year,Bank transfer,DSL,No,Yes,Yes,0,Female,No,No,Yes,Yes,No,No,No,Yes,1
CUST04077,39,44.79,84.65,2,Two year,Mailed check,No,Yes,Yes,No,0,Female,No,No,No,No,No internet service,No,No,No internet service,0
CUST04078,19,112.78,4941.36,1,Month-to-month,Credit card,DSL,Yes,No,Yes,0,Female,No,Yes,Yes,No phone service,Yes,Yes,No,No,1
CUST04079,62,113.21,767.92,1,One year,Credit card,DSL,Yes,No,Yes,0,Male,Yes,Yes,Yes,Yes,Yes,No,No internet service,No,0
CUST04080,43,92.06,6251.85,4,Two year,Electronic check,Fiber optic,No,No internet service,No,1,Male,Yes,No,Yes,No phone service,No,No,No,No,1
CUST04081,37,96.58,7932.23,4,Month-to-month,Bank transfer,Fiber optic,No,No internet service,Yes,0,Female,No,No,No,Yes,Yes,No,Yes,No,0
CUST04082,59,29.15,4258.97,1,Two year,Mailed check,DSL,No internet service,No,No,0,Male,Yes,No,Yes,Yes,No,No,No internet service,No,0
CUST04083,70,71.39,5468.58,3,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No,1,Female,Yes,No,Yes,Yes,Yes,Yes,No,No internet service,1
CUST04084,47,43.16,1913.77,4,One year,Credit card,Fiber optic,No,No,Yes,0,Male,No,No,Yes,No,No,Yes,No,Yes,0
CUST04085,17,38.12,3512.03,4,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,0,Male,No,No,Yes,No phone service,No,No,No,Yes,1
CUST04086,15,101.03,6851.64,2,One year,Bank transfer,No,Yes,Yes,No,0,Male,Yes,No,Yes,No,No,No internet service,Yes,Yes,0
CUST04087,54,33.5,1356.04,4,Month-to-month,Bank transfer,DSL,No internet service,Yes,No,1,Female,No,No,Yes,No,Yes,No,No,No,0
CUST04088,38,66.87,2138.97,4,One year,Electronic check,Fiber optic,Yes,No,Yes,0,Female,No,No,Yes,No phone service,No,No internet service,No,No,0
CUST04089,67,113.86,3574.56,3,Month-to-month,Electronic check,DSL,Yes,No internet service,Yes,0,Female,No,No,Yes,No,No internet service,No,No internet service,No,0
CUST04090,58,38.58,5703.75,4,Month-to-month,Credit card,Fiber optic,Yes,No internet service,Yes,0,Male,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,0
CUST04091,61,117.8,3019.55,3,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,Female,No,No,Yes,Yes,No internet service,No,No,No,0
CUST04092,12,119.43,7423.3,2,Two year,Electronic check,DSL,No internet service,No,Yes,0,Male,Yes,No,Yes,No phone service,No,Yes,No,No,1
CUST04093,5,75.56,773.77,1,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,0,Male,No,No,Yes,No,No,No internet service,No internet service,No,1
CUST04094,59,37.01,2979.02,2,Month-to-month,Mailed check,DSL,No,No internet service,Yes,1,Female,No,No,Yes,Yes,Yes,No internet service,Yes,No internet service,0
CUST04095,13,51.61,5677.45,3,Month-to-month,Bank transfer,DSL,Yes,No,No,0,Male,No,No,Yes,No,No,No,No,No,0
CUST04096,53,62.45,1823.37,3,One year,Bank transfer,Fiber optic,No,No,No,0,Male,Yes,No,Yes,No,Yes,No internet service,No,No,0
CUST04097,3,50.93,5258.18,4,Month-to-month,Credit card,Fiber optic,No,Yes,No,0,Male,Yes,No,Yes,Yes,No,Yes,No,No,1
CUST04098,38,48.06,1330.45,4,One year,Mailed check,DSL,No,No,Yes,0,Male,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,0
CUST04099,71,117.22,466.72,1,Month-to-month,Mailed check,No,No,No,Yes,0,Male,No,No,Yes,Yes,No,No,No,No internet service,0
CUST04100,24,35.34,985.71,3,Month-to-month,Electronic check,DSL,No internet service,No internet service,No,0,Female,Yes,No,Yes,Yes,No internet service,No,No,No,0
CUST04101,31,93.33,7441.28,3,One year,Mailed check,DSL,No,No,Yes,0,Female,No,No,Yes,No,No,No,No,No internet service,0
CUST04102,58,20.04,4422.97,2,Two year,Credit card,DSL,No,No,No,0,Female,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0
CUST04103,62,79.62,6374.84,1,Month-to-month,Electronic check,DSL,No,No internet service,No,0,Male,No,No,Yes,No,Yes,Yes,Yes,No internet service,1
CUST04104,37,111.59,2674.58,2,Month-to-month,Bank transfer,DSL,No,Yes,No,0,Female,Yes,Yes,Yes,No,Yes,No,No,No internet service,1
CUST04105,52,48.79,4749.42,4,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,0,Male,No,No,Yes,No,No,No internet service,No,No,0
CUST04106,66,38.55,3969.72,4,One year,Bank transfer,Fiber optic,No,No,Yes,1,Male,Yes,No,Yes,Yes,No,Yes,Yes,No,0
CUST04107,27,85.17,7566.99,2,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,0,Male,No,No,Yes,Yes,No,No,No,Yes,1
CUST04108,2,91.26,5985.65,4,Two year,Mailed check,No,No,No,Yes,0,Male,No,No,Yes,No,No,No,Yes,No,0
CUST04109,21,88.8,5849.73,2,Month-to-month,Electronic check,Fiber optic,No,No internet service,Yes,0,Female,No,Yes,Yes,Yes,Yes,No,No,No,1
CUST04110,37,51.93,389.9,3,Month-to-month,Electronic check,DSL,Yes,No,No,0,Male,No,No,Yes,No,Yes,No,Yes,Yes,0
CUST04111,71,45.22,4406.36,3,Month-to-month,Mailed check,DSL,No,Yes,No,0,Female,No,No,Yes,No,No,No internet service,Yes,No internet service,0
CUST04112,71,115.59,3746.59,4,One year,Mailed check,DSL,No internet service,No,No,0,Female,No,No,Yes,Yes,No,No,No,No,0
CUST04113,61,112.33,7424.18,1,One year,Electronic check,Fiber optic,No,Yes,Yes,0,Female,Yes,No,No,No,No internet service,No internet service,No internet service,No,0
CUST04114,56,65.73,2073.59,3,Month-to-month,Credit card,DSL,Yes,No,Yes,1,Female,No,No,No,Yes,Yes,No,Yes,No,0
CUST04115,5,104.62,2173.27,4,Two year,Mailed check,Fiber optic,No internet service,Yes,Yes,0,Male,No,No,Yes,No,No,No,Yes,No,0
CUST04116,31,65.23,3302.54,1,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,0,Male,No,No,No,No,No internet service,No,No internet service,No,1
CUST04117,9,62.44,1962.09,4,One year,Bank transfer,Fiber optic,Yes,No,Yes,0,Male,No,No,Yes,No,Yes,Yes,No,No,0
CUST04118,2,35.68,1050.89,2,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,0,Male,Yes,No,Yes,No,No internet service,Yes,No,No,1
CUST04119,58,62.64,6862.17,4,Month-to-month,Mailed check,DSL,No,No,Yes,0,Female,Yes,No,Yes,No,Yes,No,No internet service,No internet service,0
CUST04120,48,73.74,4475.05,2,Two year,Mailed check,DSL,No,No,Yes,0,Male,No,Yes,Yes,No,No internet service,No,No,No,0
CUST04121,58,22.25,6893.67,3,Two year,Bank transfer,Fiber optic,No,No,No,0,Male,No,No,Yes,Yes,Yes,No,No,Yes,1
CUST04122,30,64.41,6652.46,3,Month-to-month,Electronic check,DSL,No,No,Yes,0,Male,No,No,No,No,No,No,No,No,1
CUST04123,68,98.14,2270.7,4,One year,Electronic check,DSL,No,No internet service,No,0,Male,No,No,Yes,Yes,No,No,No,No,0
CUST04124,61,88.0,4390.94,1,Month-to-month,Electronic check,Fiber optic,No,No,No,0,Female,No,Yes,Yes,Yes,Yes,No,No internet service,Yes,1
CUST04125,51,83.52,684.08,4,One year,Credit card,DSL,No,No,No,0,Male,No,No,Yes,No,Yes,Yes,No internet service,No internet service,0
CUST04126,40,110.96,7323.71,4,Month-to-month,Mailed check,Fiber optic,No internet service,No internet service,Yes,0,Male,Yes,No,Yes,No,Yes,No,No,No,1
CUST04127,30,21.8,3246.02,3,Two year,Credit card,DSL,No,No,No,1,Female,Yes,No,Yes,Yes,Yes,No,Yes,No,1
CUST04128,21,75.7,3161.54,3,Month-to-month,Credit card,No,No,Yes,No,1,Male,Yes,No,Yes,No,No,No internet service,No internet service,No,0
CUST04129,3,98.73,2435.99,4,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,1,Male,Yes,No,Yes,Yes,No internet service,No internet service,Yes,No,1
CUST04130,12,74.13,3696.1,3,Month-to-month,Credit card,DSL,Yes,No internet service,No,1,Male,No,No,Yes,Yes,Yes,No,No,No,1
CUST04131,44,52.39,2029.04,2,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No,0,Male,No,No,Yes,Yes,Yes,Yes,Yes,No,0
CUST04132,41,33.63,3011.32,4,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,0,Female,Yes,No,Yes,No,Yes,No,Yes,Yes,1
CUST04133,48,108.76,6403.58,3,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,0,Female,Yes,No,Yes,Yes,Yes,No internet service,No,No,1
CUST04134,19,67.08,6677.36,4,One year,Credit card,Fiber optic,No,Yes,Yes,0,Male,No,No,Yes,Yes,No internet service,Yes,Yes,No,0
CUST04135,53,107.81,2447.38,3,Month-to-month,Mailed check,Fiber optic,No,No,Yes,0,Male,Yes,No,Yes,No,Yes,No,Yes,Yes,0
CUST04136,35,78.59,3762.74,2,One year,Bank transfer,Fiber optic,No,Yes,Yes,0,Female,Yes,No,Yes,No,No,No,Yes,No,1
CUST04137,0,87.42,6993.08,2,One year,Electronic check,DSL,Yes,Yes,Yes,0,Male,No,No,Yes,Yes,Yes,No,No,No internet service,0
CUST04138,14,100.43,440.33,4,Two year,Mailed check,No,Yes,No internet service,Yes,0,Male,Yes,No,Yes,Yes,Yes,No,No,No,0
CUST04139,16,85.92,7115.38,2,Two year,Electronic check,DSL,No,No,No,0,Male,No,No,Yes,No phone service,Yes,No,No,No,1
CUST04140,23,59.81,1769.09,2,Two year,Bank transfer,DSL,No,Yes,Yes,1,Female,Yes,No,Yes,No,Yes,No,No,No internet service,0
CUST04141,57,71.36,5434.74,3,One year,Electronic check,DSL,No,No internet service,Yes,0,Female,No,No,Yes,Yes,Yes,No internet service,No,No internet service,0
CUST04142,71,100.3,4668.76,4,Month-to-month,Bank transfer,No,No,No,No,1,Female,No,No,Yes,Yes,No,No,Yes,Yes,1
CUST04143,22,57.37,4432.47,3,One year,Credit card,Fiber optic,No,No,No,0,Female,No,No,Yes,Yes,No,No,No,No internet service,1
CUST04144,45,58.81,6877.69,3,Two year,Mailed check,Fiber optic,Yes,No internet service,Yes,0,Female,Yes,No,Yes,Yes,No,Yes,No,Yes,0
CUST04145,71,29.57,830.55,1,Month-to-month,Credit card,No,No,No,No,0,Female,Yes,No,No,No,No,No internet service,Yes,Yes,0
CUST04146,7,111.46,2789.28,2,Month-to-month,Mailed check,No,Yes,Yes,Yes,0,Male,Yes,No,No,No,Yes,No,No,Yes,1
CUST04147,58,29.1,4315.26,3,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,1,Male,Yes,No,Yes,Yes,Yes,No,Yes,No,1
CUST04148,58,84.82,6494.09,3,One year,Bank transfer,DSL,No,No,Yes,0,Female,No,No,Yes,No,Yes,No internet service,Yes,No,0
CUST04149,12,61.32,1747.22,3,Month-to-month,Mailed check,DSL,Yes,Yes,No,0,Female,Yes,Yes,Yes,No,Yes,No,No,No,0
CUST04150,38,60.56,6427.38,2,One year,Credit card,Fiber optic,No,No,Yes,0,Male,No,No,Yes,No,No internet service,Yes,Yes,Yes,0
CUST04151,27,87.96,3209.12,2,One year,Electronic check,Fiber optic,No,Yes,No,0,Female,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,0
CUST04152,60,26.71,1527.53,2,Two year,Electronic check,Fiber optic,No,No,No,1,Female,No,No,Yes,Yes,No,Yes,Yes,No,0
CUST04153,15,79.37,6076.71,4,One year,Credit card,Fiber optic,No,Yes,No,0,Female,No,No,Yes,Yes,No,Yes,Yes,No,0
CUST04154,1,97.2,745.37,3,Two year,Bank transfer,Fiber optic,No internet service,No,No,0,Male,No,No,Yes,Yes,No,Yes,Yes,Yes,0
CUST04155,16,102.82,4127.84,2,Month-to-month,Credit card,DSL,No,No,Yes,0,Female,Yes,No,Yes,No,No,Yes,No,No internet service,1
CUST04156,29,37.05,529.73,3,Month-to-month,Electronic check,DSL,No,No,Yes,0,Male,Yes,No,Yes,No,Yes,No internet service,Yes,No,1
CUST04157,12,109.74,2864.21,4,Month-to-month,Mailed check,Fiber optic,No internet service,No,No,0,Male,No,Yes,Yes,Yes,No,Yes,No internet service,No,0
CUST04158,12,85.61,4816.59,1,Month-to-month,Mailed check,DSL,No,No internet service,No,0,Male,Yes,No,Yes,Yes,No,Yes,No internet service,No,1
CUST04159,42,108.19,4457.8,4,Month-to-month,Credit card,Fiber optic,No,No,No,0,Male,No,No,Yes,No,No,No,No,No,0
CUST04160,20,68.53,3249.15,2,One year,Mailed check,Fiber optic,No,No,No,0,Male,Yes,No,Yes,No,No internet service,No,Yes,No,0
CUST04161,54,74.2,3443.8,2,One year,Electronic check,No,No,No,Yes,0,Male,Yes,Yes,Yes,No,No,Yes,No internet service,No,0
CUST04162,39,111.9,1829.62,4,One year,Mailed check,No,No internet service,No,Yes,0,Female,Yes,Yes,Yes,No,No,Yes,No,No,0
CUST04163,14,109.99,3657.94,3,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,0,Female,Yes,No,Yes,No,No,No,Yes,No,1
CUST04164,51,64.82,7626.97,2,Month-to-month,Credit card,Fiber optic,No internet service,Yes,Yes,0,Male,No,No,No,No,No internet service,Yes,No,No,0
CUST04165,52,47.44,6806.61,2,One year,Credit card,DSL,No,No,Yes,0,Female,Yes,No,Yes,No,No,No,No,No,0
CUST04166,51,59.32,1178.96,4,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,0,Female,Yes,No,Yes,No,No internet service,No internet service,No,Yes,0
CUST04167,29,58.78,257.65,3,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,0,Female,Yes,Yes,Yes,Yes,Yes,No,No,Yes,1
CUST04168,32,48.69,7469.52,4,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,No,0,Female,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,1
CUST04169,56,46.86,4223.46,4,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,0,Female,No,No,Yes,Yes,No,No,Yes,No,0
CUST04170,51,106.11,4311.95,3,Month-to-month,Bank transfer,DSL,No,No internet service,Yes,0,Female,No,No,Yes,Yes,No,No,No internet service,No internet service,0
CUST04171,8,26.99,6250.13,3,Month-to-month,Credit card,No,No,Yes,Yes,0,Female,No,Yes,Yes,No,Yes,No internet service,No,No,1
CUST04172,53,87.76,2531.22,1,Month-to-month,Credit card,DSL,No,Yes,Yes,0,Male,No,Yes,No,No,Yes,Yes,Yes,Yes,1
CUST04173,0,37.28,3865.62,4,One year,Electronic check,No,No,No,Yes,0,Female,No,Yes,Yes,Yes,No internet service,Yes,No,Yes,1
CUST04174,43,54.45,7749.93,3,Month-to-month,Electronic check,Fiber optic,Yes,No,No,0,Female,Yes,No,No,Yes,Yes,No,Yes,No,0
CUST04175,8,26.15,5383.75,2,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,0
CUST04176,31,47.0,1246.89,1,Two year,Credit card,DSL,Yes,No,Yes,1,Male,No,Yes,Yes,Yes,No internet service,No,No,No internet service,0
CUST04177,14,96.84,1083.15,4,One year,Mailed check,DSL,No,No,Yes,1,Male,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,0
CUST04178,11,108.5,1650.03,3,Month-to-month,Mailed check,No,No,No,Yes,0,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,0
CUST04179,56,42.15,6138.36,1,Two year,Mailed check,No,Yes,Yes,Yes,0,Male,Yes,No,Yes,No,Yes,No,No internet service,Yes,0
CUST04180,7,66.35,2377.11,1,Month-to-month,Bank transfer,Fiber optic,No,No,No,0,Male,Yes,No,No,No,Yes,Yes,Yes,No internet service,0
CUST04181,71,67.03,190.68,2,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,0,Male,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,0
CUST04182,26,107.36,7554.51,1,Two year,Bank transfer,Fiber optic,Yes,Yes,Yes,0,Male,No,Yes,Yes,No,Yes,No,Yes,Yes,0
CUST04183,61,96.28,1374.31,4,Two year,Electronic check,Fiber optic,No internet service,Yes,No,1,Female,No,No,Yes,No,No,Yes,No,Yes,0
CUST04184,11,71.31,96.27,3,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,0,Female,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes,1
CUST04185,64,87.07,1912.31,1,One year,Mailed check,DSL,Yes,Yes,Yes,0,Female,Yes,No,No,No,Yes,No,No,No,1
CUST04186,41,104.74,1895.53,1,One year,Electronic check,No,Yes,Yes,No,0,Male,No,No,Yes,No,No internet service,No,No,Yes,1
CUST04187,61,20.95,3387.6,4,Month-to-month,Mailed check,Fiber optic,No,Yes,No,0,Female,No,No,No,Yes,No,No internet service,No,No,0
CUST04188,10,60.29,7364.71,2,Month-to-month,Bank transfer,DSL,No,Yes,No,0,Female,Yes,No,Yes,No,Yes,No,No internet service,No,1
CUST04189,42,110.72,7035.9,2,Month-to-month,Electronic check,No,Yes,No,No,1,Female,Yes,No,No,Yes,Yes,Yes,No,No,0
CUST04190,16,94.03,3666.02,3,Two year,Mailed check,Fiber optic,Yes,Yes,No,0,Female,Yes,Yes,Yes,No phone service,Yes,No internet service,No,No,0
CUST04191,31,74.28,3298.98,4,Month-to-month,Credit card,DSL,No,No,Yes,0,Female,No,No,Yes,No,No,Yes,No,No internet service,0
CUST04192,39,72.96,4448.97,2,One year,Mailed check,DSL,No,No,Yes,0,Female,No,No,Yes,No,No,No internet service,No,Yes,1
CUST04193,22,54.78,1962.76,3,Month-to-month,Credit card,Fiber optic,Yes,No,Yes,1,Female,Yes,Yes,Yes,No,No,Yes,No,No,1
CUST04194,55,72.05,436.44,3,Month-to-month,Mailed check,No,No,No internet service,Yes,0,Male,Yes,Yes,Yes,Yes,Yes,No,No internet service,No,0
CUST04195,5,85.54,7515.01,2,One year,Credit card,No,No internet service,No,Yes,0,Male,No,No,Yes,No,No,No,Yes,No,0
CUST04196,49,61.84,1509.86,4,One year,Mailed check,Fiber optic,No internet service,No,No,0,Female,No,No,Yes,Yes,Yes,No internet service,No,No,0
CUST04197,36,91.42,1603.24,1,Month-to-month,Credit card,DSL,No internet service,Yes,Yes,0,Female,Yes,Yes,Yes,No,No,No,Yes,Yes,0
